mal_id,title_default,title_japanese,score,rank,popularity,season,year,demographics,genres
3819,Sasurai no Taiyou,さすらいの太陽,6.37,7542.0,10860,spring,1971.0,Drama,Shoujo
3822,Sougen no Shoujo Laura,草原の少女ローラ,6.21,8409.0,12743,fall,1975.0,Adventure,
3823,Little Lulu to Chicchai Nakama,リトル・ルルとちっちゃい仲間,6.44,7136.0,13448,fall,1976.0,"Comedy, Slice of Life",Kids
3825,Dokaben,ドカベン,6.09,9039.0,12147,fall,1976.0,Sports,Shounen
3827,Ore wa Teppei,おれは鉄兵,6.45,7106.0,11361,fall,1977.0,Sports,Shounen
3834,Hoshi no Ko Chobin,星の子チョビン,6.08,9109.0,13118,spring,1974.0,"Adventure, Sci-Fi",
3835,Ai no Gakkou Cuore Monogatari,愛の学校 クオレ物語,6.56,6449.0,10281,spring,1981.0,"Drama, Slice of Life",
3836,Meiken Jolie,名犬ジョリィ,6.75,5439.0,9264,spring,1981.0,Adventure,
3837,Mashin Eiyuuden Wataru,魔神英雄伝ワタル,6.91,4617.0,9703,spring,1988.0,"Action, Adventure, Comedy, Sci-Fi",
3838,Himitsu no Akko-chan 2,ひみつのアッコちゃん２,6.42,7280.0,12100,fall,1988.0,"Comedy, Fantasy",Shoujo
3844,Apache Yakyuugun,アパッチ野球軍,6.05,9263.0,13287,fall,1971.0,Sports,
3845,Mahoutsukai Chappy,魔法使いチャッピー,6.01,9471.0,12917,spring,1972.0,Adventure,Kids
3846,Microid S,ミクロイドＳ,5.99,9573.0,14327,spring,1973.0,"Action, Sci-Fi",
3858,Konchuu Monogatari Minashigo Hutch,昆虫物語みなしごハッチ,6.59,6311.0,9295,spring,1970.0,"Adventure, Comedy, Drama",
3870,Kick no Oni,キックの鬼,6.1,8979.0,13109,fall,1970.0,Sports,Shounen
3873,Honey Honey no Suteki na Bouken,ハニーハニーのすてきな冒険,6.29,8008.0,12440,fall,1981.0,Adventure,Shoujo
3876,Maeterlinck no Aoi Tori: Tyltyl Mytyl no Bouken Ryokou,メーテルリングの青い鳥 チルチルミチルの冒険旅行,6.18,8577.0,12277,winter,1980.0,"Adventure, Fantasy",
3877,Sasurai no Shoujo Nell,さすらいの少女ネル,6.31,7870.0,11294,fall,1979.0,Adventure,
3878,Mahou Shoujo Lalabel,魔法少女ララベル,6.48,6922.0,10401,winter,1980.0,"Comedy, Slice of Life",
3879,Paris no Isabelle,巴里のイザベル,5.56,11417.0,12447,spring,1979.0,Drama,
3880,Makyou Densetsu Acrobunch,魔境伝説アクロバンチ,5.87,10139.0,11726,spring,1982.0,Sci-Fi,
3881,Majokko Tickle,魔女っ子チックル,6.17,8612.0,12025,spring,1978.0,Comedy,
3900,Ougon Bat,黄金バット,6.42,7303.0,10206,spring,1967.0,"Action, Sci-Fi",
3909,Bikkuriman,ビックリマン,6.0,9499.0,12825,fall,1987.0,"Comedy, Fantasy",
3915,Time Bokan,タイムボカン,6.41,7325.0,10050,fall,1975.0,"Adventure, Comedy",
3932,Magnerobo Ga-Keen,マグネロボ・ガ・キーン,6.22,8356.0,11991,fall,1976.0,"Action, Sci-Fi",
3936,Personal Computer Travel Tanteidan,パソコントラベル探偵団,6.02,9420.0,12737,spring,1983.0,"Adventure, Sci-Fi",Kids
3947,Jarinko Chie (TV),じゃりン子チエ,6.6,6244.0,12236,fall,1981.0,"Comedy, Drama",Seinen
3969,Kagaku Kyuujo-tai TechnoVoyager,科学救助隊テクノボイジャー,6.1,8976.0,11943,spring,1982.0,"Action, Adventure, Sci-Fi",
4013,Paul no Miracle Daisakusen,ポールのミラクル大作戦,6.41,7370.0,12374,fall,1976.0,"Action, Adventure",Kids
4024,Sanrio Anime Sekai Meisaku Gekijou,サンリオ・アニメ世界名作劇場,6.31,7869.0,11409,fall,1987.0,"Adventure, Fantasy",Kids
4044,Youkai Ningen Bem,妖怪人間ベム,6.14,8765.0,10742,fall,1968.0,Horror,
4060,Grimm Meisaku Gekijou,グリム名作劇場,7.39,2335.0,8366,fall,1987.0,"Adventure, Comedy, Fantasy",Kids
4061,Shin Grimm Meisaku Gekijou,新グリム名作劇場,7.28,2840.0,10074,fall,1988.0,"Adventure, Comedy, Fantasy",Kids
4062,Musashi no Ken,六三四の剣,7.08,3860.0,10083,spring,1985.0,Sports,Shounen
4073,Kyouryuu Daisensou Izenborg,恐竜大戦争アイゼンボーグ,6.61,6176.0,11964,fall,1977.0,Action,
4083,Wonder Beat Scramble,ワンダービート S(スクランブル),6.54,6581.0,12346,spring,1986.0,"Action, Sci-Fi",
4088,Wonder 3,ワンダー３,6.13,8833.0,12153,summer,1965.0,"Action, Adventure, Comedy, Sci-Fi",
4113,Mahou no Mako-chan,魔法のマコちゃん,6.27,8130.0,10911,fall,1970.0,"Fantasy, Romance",
4121,Meimon! Daisan Yakyuu-bu,名門！第三野球部,6.27,8134.0,13364,fall,1988.0,Sports,Shounen
4132,Wakakusa no Yon Shimai,若草の四姉妹,6.38,7515.0,11647,spring,1981.0,"Drama, Slice of Life",
4154,Time Bokan Series: Yattodetaman,タイムボカンシリーズ　ヤットデタマン,6.37,7552.0,11144,winter,1981.0,"Action, Adventure, Comedy, Fantasy",
4183,Uchuu Taitei God Sigma,宇宙大帝ゴッドシグマ,6.45,7099.0,11697,spring,1980.0,Action,
4198,Koutetsu Jeeg,鋼鉄ジーグ,7.0,4223.0,9329,fall,1975.0,"Action, Fantasy, Sci-Fi",
4199,Entaku no Kishi Monogatari: Moero Arthur,円卓の騎士物語　燃えろアーサー,6.35,7649.0,11210,fall,1979.0,"Adventure, Drama, Romance",
4208,Tetsujin 28-gou (1980),鉄人２８号 (1980),6.67,5850.0,10478,fall,1980.0,Action,
4240,Ginga Senpuu Braiger,銀河旋風ブライガー,6.71,5617.0,10154,fall,1981.0,"Action, Adventure, Sci-Fi",
4242,Ginga Reppuu Baxingar,銀河烈風バクシンガー,6.33,7739.0,11726,summer,1982.0,"Action, Adventure",
4244,Ginga Shippuu Sasuraiger,銀河疾風サスライガー,6.45,7081.0,11710,spring,1983.0,"Action, Adventure",
4332,Seigi wo Aisuru Mono Gekkou Kamen,正義を愛する者、月光仮面,6.58,6351.0,12559,winter,1972.0,"Action, Mystery",
4339,Ashita e Attack!,あしたへアタック！,6.34,7699.0,10503,spring,1977.0,"Drama, Sports",
4411,Mirai Robo Daltanias,未来ロボ ダルタニアス,6.64,5980.0,11240,spring,1979.0,"Action, Sci-Fi",
4427,Tatakae!! Ramenman,闘将!!拉麺男,6.29,7979.0,11604,winter,1988.0,"Action, Adventure",Shounen
4439,Kurenai Sanshirou,紅三四郎,6.43,7194.0,10959,spring,1969.0,Action,Shounen
4486,Getter Robo G,ゲッターロボG,6.5,6798.0,9546,spring,1975.0,"Action, Sci-Fi",Shounen
4503,Choujikuu Kidan Southern Cross,超時空騎団サザンクロス,6.54,6563.0,6917,spring,1984.0,"Action, Drama, Sci-Fi",
4511,Hoero! Bun Bun,ほえろブンブン,6.39,7440.0,12581,fall,1980.0,"Adventure, Slice of Life",
4514,Seton Doubutsuki: Kuma no Ko Jacky,シートン動物記　くまの子ジャッキー,6.71,5648.0,10430,summer,1977.0,"Adventure, Drama",
4515,Seton Doubutsuki: Risu no Banner,シートン動物記　りすのバナ,6.62,6166.0,11314,spring,1979.0,Drama,Kids
4536,Muteki Robo Trider G7,無敵ロボトライダーG7,6.39,7452.0,11754,winter,1980.0,"Comedy, Sci-Fi",
4574,Saikyou Robot Daiouja,最強ロボ ダイオージャ,6.33,7762.0,12517,winter,1981.0,"Action, Sci-Fi",
4584,Topo Gigio,帰って来た　トッポ・ジージョ,6.18,8595.0,11281,spring,1988.0,"Adventure, Comedy",Kids
4597,Kouya no Shounen Isamu,荒野の少年イサム,6.3,7944.0,12158,spring,1973.0,"Action, Adventure",Shounen
4598,Urikupen Kyuujo-tai,ウリクペン救助隊,,14539.0,15720,fall,1974.0,"Adventure, Comedy",Kids
4614,Moero Arthur: Hakuba no Ouji,燃えろアーサー・白馬の王子,6.18,8594.0,12551,spring,1980.0,"Adventure, Drama, Romance",
4615,Yama Nezumi Rocky Chuck,山ねずみ ロッキーチャック,6.2,8445.0,11557,winter,1973.0,"Adventure, Fantasy",Kids
4616,Yumemiru Topo Gigio,夢見るトッポ・ジージョ,6.03,9406.0,13217,fall,1988.0,"Adventure, Comedy",Kids
4663,Tekken Chinmi,鉄拳チンミ,7.23,3114.0,8798,summer,1988.0,"Action, Adventure",Shounen
4690,Cyborg 009 (1979),サイボーグ009,7.15,3532.0,6149,spring,1979.0,"Action, Adventure, Sci-Fi",Shounen
4723,Seishun Anime Zenshuu,青春アニメ全集,6.54,6595.0,10697,spring,1986.0,"Drama, Romance",
4808,Hurricane Polymar,破裏拳ポリマー,6.48,6906.0,10389,fall,1974.0,"Action, Adventure, Sci-Fi",
4810,Shinzou Ningen Casshern,新造人間キャシャーン,6.68,5769.0,7541,fall,1973.0,"Action, Adventure, Sci-Fi",
4853,Tezuka Osamu no Don Dracula,手塚治虫のドン・ドラキュラ,5.98,9598.0,9967,spring,1982.0,"Comedy, Horror, Supernatural",
4933,Muu no Hakugei,ムーの白鯨,6.3,7951.0,11343,spring,1980.0,"Action, Fantasy, Sci-Fi",
4935,Ikkyuu-san,一休さん,6.83,5005.0,10341,fall,1975.0,Comedy,Kids
4936,Ninja Hattori-kun,忍者ハットリくん,6.95,4455.0,6049,fall,1981.0,"Comedy, Slice of Life",Shounen
5022,Toushi Gordian,闘士ゴーディアン,6.28,8060.0,12217,fall,1979.0,"Action, Sci-Fi",
5023,Ninpuu Kamui Gaiden,忍風カムイ外伝,6.7,5665.0,10461,spring,1969.0,"Action, Adventure",
5052,Eightman,エイトマン,5.94,9790.0,10957,fall,1963.0,"Action, Drama, Sci-Fi",
5091,Manga Sarutobi Sasuke,まんが猿飛佐助,6.75,5417.0,11187,fall,1979.0,"Adventure, Comedy, Supernatural",
5104,Andes Shounen Pepero no Bouken,アンデス少年ペペロの冒険,6.61,6205.0,12327,fall,1975.0,Adventure,
5131,Groizer X,グロイザーＸ,6.14,8780.0,13084,summer,1976.0,Sci-Fi,
5143,Tokusou Kihei Dorvack,特装機兵ドルバック,6.14,8759.0,11498,fall,1983.0,"Action, Sci-Fi",
5153,Kikou Kai Galient,機甲界ガリアン,6.43,7192.0,9253,fall,1984.0,"Action, Fantasy, Sci-Fi",
5203,Shin Maple Town Monogatari: Palm Town-hen,新メイプルタウン物語 パームタウン編,6.84,4972.0,10928,winter,1987.0,"Fantasy, Slice of Life",
5223,Robotan (1986),ロボタン,6.2,8493.0,13924,winter,1986.0,Comedy,Kids
5250,God Mazinger,ゴッドマジンガー,6.19,8552.0,10027,spring,1984.0,"Action, Fantasy",
5267,Gamba no Bouken,ガンバの冒険,7.18,3381.0,8624,spring,1975.0,"Adventure, Suspense",Kids
5287,Ippatsu Kanta-kun,一発貫太くん,6.04,9352.0,13068,fall,1977.0,"Adventure, Comedy, Sports",Kids
5311,Astroganger,アストロガンガー,6.23,8310.0,11942,fall,1972.0,"Action, Sci-Fi",
5344,Time Bokan Series: Itadakiman,タイムボカンシリーズ　イタダキマン,5.75,10694.0,12499,spring,1983.0,,
5476,Fushigi na Melmo,ふしぎなメルモ,6.1,9025.0,11285,fall,1971.0,,Shoujo
5594,Fuusen no Doratarou,フーセンのドラ太郎,,19947.0,16942,spring,1981.0,,Kids
5600,Little El Cid no Bouken,リトル・エル・シドの冒険,6.24,8274.0,14116,winter,1984.0,Adventure,Kids
5618,Dokonjou Gaeru,ど根性ガエル,6.47,6989.0,11138,fall,1972.0,"Comedy, Slice of Life",Shounen
5658,Great Mazinger,グレートマジンガー,7.04,4048.0,7721,fall,1974.0,"Action, Sci-Fi",Shounen
5688,Gegege no Kitarou (1968),ゲゲゲの鬼太郎,6.74,5482.0,8385,winter,1968.0,"Adventure, Comedy, Fantasy, Horror, Supernatural",
5760,Dororo to Hyakkimaru,どろろと百鬼丸,7.26,2921.0,4730,spring,1969.0,"Action, Adventure, Fantasy",Shounen
5763,Uchuu Kuubo Blue Noah,宇宙空母ブルーノア,6.48,6949.0,10892,fall,1979.0,"Action, Drama, Sci-Fi",
5829,Blocker Gundan IV Machine Blaster,ブロッカー軍団Ⅳマシーンブラスター,5.84,10261.0,12324,summer,1976.0,"Action, Sci-Fi",
5830,Tsurupika Hagemaru-kun,つるピカハゲ丸くん,6.98,4297.0,9794,spring,1988.0,Comedy,Kids
5832,Tiger Mask Nisei,タイガーマスク二世,7.3,2728.0,7565,spring,1981.0,"Drama, Sports",
5833,Tondemo Senshi Muteking,とんでも戦士ムテキング,6.25,8226.0,12414,fall,1980.0,"Action, Comedy, Sci-Fi",
5834,Kyojin no Hoshi,巨人の星,6.93,4534.0,9820,spring,1968.0,"Drama, Sports",Shounen
5886,Kujira no Josephina,くじらのホセフィーナ,6.05,9253.0,14685,spring,1979.0,"Adventure, Fantasy",
5891,Kousoku Denjin Albegus,光速電神アルベガス,6.74,5476.0,10901,spring,1983.0,Action,
5935,Animation Kikou: Marco Polo no Bouken,アニメーション紀行 マルコ・ポーロの冒険,6.1,9019.0,12733,spring,1979.0,Adventure,
5997,Sabu to Ichi Torimono Hikae,佐武と市捕物控,6.52,6695.0,10242,fall,1968.0,"Action, Adventure, Drama, Slice of Life",Shounen
6012,Kinpatsu no Jeanie,金髪のジェニー,5.91,9944.0,12756,summer,1979.0,Drama,
6055,F,Ｆ-エフ,6.72,5551.0,9197,spring,1988.0,,Seinen
6056,Sasuke,サスケ,6.75,5428.0,10703,fall,1968.0,Action,Shounen
6067,Moeru! Oniisan,燃える！お兄さん,6.45,7095.0,11337,spring,1988.0,"Action, Adventure, Comedy",Shounen
6087,Jetter Mars,ジェッターマルス,6.25,8253.0,11617,winter,1977.0,"Action, Drama, Sci-Fi",
6093,Anmitsu Hime,あんみつ姫,6.57,6379.0,11545,fall,1986.0,Comedy,Shoujo
6261,Koguma no Misha,こぐまのミーシャ,6.04,9306.0,13846,fall,1979.0,"Adventure, Comedy, Drama",Kids
6262,Manga Sekai Mukashibanashi,まんが世界昔ばなし,6.96,4409.0,11028,fall,1976.0,"Adventure, Drama, Fantasy",
6303,Perman,パーマン,6.56,6490.0,8936,spring,1967.0,"Adventure, Comedy",
6311,Sarutobi Ecchan,さるとびエッちゃん,5.9,10017.0,12383,fall,1971.0,Comedy,Kids
6374,Kagaku Ninja-tai Gatchaman II,科学忍者隊ガッチャマンII,6.44,7165.0,10416,fall,1978.0,"Action, Adventure, Sci-Fi",
6375,Kagaku Ninja-tai Gatchaman F,科学忍者隊ガッチャマンF,6.48,6911.0,10346,fall,1979.0,"Action, Adventure, Sci-Fi",
6383,Chargeman Ken!,チャージマン研！,4.5,13192.0,8971,spring,1974.0,"Action, Adventure, Sci-Fi",
6397,Tentoumushi no Uta,てんとう虫の歌,6.19,8528.0,12871,fall,1974.0,"Adventure, Slice of Life",
6428,Psychoarmor Govarian,サイコアーマー ゴーバリアン,6.1,8994.0,11825,summer,1983.0,"Action, Sci-Fi",
6448,Yuusei Shounen Papii,遊星少年パピイ,5.34,12094.0,13664,summer,1965.0,"Action, Sci-Fi",
6452,Akuu Daisakusen Srungle,亜空大作戦　スラングル,6.09,9031.0,11353,winter,1983.0,"Action, Sci-Fi",
6468,Tensai Bakabon,天才バカボン,6.33,7770.0,12021,fall,1971.0,"Comedy, Slice of Life",
6629,Asari-chan,あさりちゃん,6.1,9019.0,12665,winter,1982.0,Comedy,Shoujo
6636,Chou Kousoku Galvion,超攻速ガルビオン,5.79,10480.0,11170,winter,1984.0,"Action, Sci-Fi",
6672,Video Senshi Lezarion,ビデオ戦士レザリオン,6.49,6862.0,11904,spring,1984.0,"Action, Sci-Fi",
6701,Jim Button,ジムボタン,6.13,8859.0,15556,fall,1974.0,"Adventure, Fantasy",Kids
6727,Mechakko Dotakon,めちゃっこドタコン,5.8,10438.0,14116,spring,1981.0,"Comedy, Sci-Fi",
6730,Tonde Mon Pe,とんでモン・ぺ,,14338.0,16374,summer,1982.0,Supernatural,Kids
6731,Ultraman Kids no Kotowaza Monogatari,ウルトラマン キッズの ことわざ物語,5.9,10016.0,13506,spring,1986.0,Comedy,Kids
6771,Dorimogu Daa!!,ドリモグだァ!!,6.2,8466.0,14193,fall,1986.0,"Adventure, Fantasy",Kids
6868,Wansa-kun,ワンサくん,5.95,9738.0,12751,spring,1973.0,Comedy,
6889,Time Bokan Series: Zenderman,タイムボカンシリーズ　ゼンダマン,5.82,10373.0,12470,winter,1979.0,"Action, Adventure, Comedy, Sci-Fi",
6917,Tsuideni Tonchinkan,ついでにとんちんかん,6.36,7616.0,12995,fall,1987.0,Comedy,Shounen
6970,Choujin Sentai Baratack,超人戦隊バラタック,6.19,8544.0,12473,summer,1977.0,"Adventure, Sci-Fi",
6971,Gegege no Kitarou (1971),ゲゲゲの鬼太郎,6.55,6546.0,9897,fall,1971.0,"Adventure, Supernatural",
6989,Uchuu Ace,宇宙エース,5.78,10538.0,13949,spring,1965.0,"Action, Adventure, Sci-Fi",
7106,Ougon Senshi Gold Lightan,黄金戦士ゴールド・ライタン,6.06,9227.0,12540,spring,1981.0,"Action, Adventure, Sci-Fi",
7160,Yoroshiku Mechadock,よろしくメカドック,6.58,6359.0,10047,fall,1984.0,"Action, Comedy, Mystery",Shounen
7307,Gegege no Kitarou (1985),ゲゲゲの鬼太郎,6.52,6721.0,9996,fall,1985.0,"Comedy, Supernatural",
7479,Karate Baka Ichidai,空手バカ一代,6.59,6310.0,11445,fall,1973.0,"Adventure, Sports",Shounen
7551,Gowapper 5 Gordam,ゴワッパー5ゴーダム,6.07,9184.0,12690,spring,1976.0,"Action, Adventure, Sci-Fi",
7575,Oh! Family,Ｏｈ！ファミリー,6.13,8831.0,11805,fall,1986.0,"Comedy, Drama, Romance",Shoujo
7779,Andersen Monogatari (TV),アンデルセン物語,6.2,8453.0,12552,winter,1971.0,"Drama, Fantasy",Kids
7808,Zukkoke Knight: Don De La Mancha,ずっこけナイト　ドンデラマンチャ,5.65,11103.0,13260,spring,1980.0,"Adventure, Comedy, Romance",
7956,Cybot Robocchi,サイボットロボッチ,5.94,9785.0,15006,fall,1982.0,"Comedy, Sci-Fi",
7980,Shin Obake no Q-tarou,新オバケのＱ太郎,5.82,10364.0,14298,fall,1971.0,"Comedy, Slice of Life, Supernatural",
7981,Obake no Q-tarou (1985),オバケのQ太郎,6.2,8488.0,13688,spring,1985.0,"Comedy, Slice of Life, Supernatural",Kids
8011,Time Bokan Series: Gyakuten Ippatsuman,逆転!イッパツマン,5.84,10240.0,12226,winter,1982.0,"Action, Comedy, Sci-Fi",
8041,Sennin Buraku,仙人部落,5.57,11412.0,13057,fall,1963.0,"Comedy, Ecchi",
8130,Mighty Orbots,マイティ・オーボッツ,5.69,10932.0,13902,fall,1984.0,"Adventure, Comedy, Sci-Fi",
8139,Shin Minashigo Hutch,新みなしごハッチ,6.31,7875.0,12332,spring,1974.0,"Adventure, Comedy, Drama",
8158,Gegege no Kitarou: Jigoku-hen,ゲゲゲの鬼太郎　地獄編,6.2,8471.0,12287,winter,1988.0,"Adventure, Comedy, Fantasy, Horror, Supernatural",
8179,Eagle Sam,イーグルサム,,19751.0,15299,spring,1983.0,"Comedy, Sports",
8182,Bouken Shounen Shadar,冒険少年シャダー,6.0,9501.0,13372,fall,1967.0,"Adventure, Horror",
8183,Bouken Korobokkuru,冒険コロボックル,5.84,10252.0,15261,fall,1973.0,Adventure,
8184,Bouken Gabotenjima,冒険ガボテン島,5.86,10181.0,14930,spring,1967.0,Adventure,
8213,Hokahoka Kazoku,ほかほか家族,5.83,10326.0,14081,fall,1976.0,Comedy,
8234,Muumin,ムーミン,7.14,3596.0,7457,fall,1969.0,"Adventure, Fantasy, Slice of Life",
8235,Muumin (1972),ムーミン,6.53,6665.0,10200,winter,1972.0,"Adventure, Fantasy, Slice of Life",
8239,Anime Yasei no Sakebi,アニメ野性のさけび,5.85,10195.0,15325,spring,1982.0,"Adventure, Drama",
8240,Wanpaku Oomukashi Kum Kum,わんぱく大昔クムクム,6.04,9327.0,13764,fall,1975.0,"Adventure, Comedy",Kids
8285,Ai no Senshi Rainbowman,愛の戦士レインボーマン,6.23,8306.0,12321,fall,1982.0,"Action, Adventure, Sci-Fi",
8373,Shin Mitsubachi Maya no Bouken,新みつばちマーヤの冒険,6.4,7400.0,9243,fall,1982.0,"Adventure, Comedy",
8375,Chougattai Majutsu Robot Ginguiser,超合体魔術ロボ　ギンガイザー,5.69,10915.0,12318,spring,1977.0,"Action, Adventure, Sci-Fi",
8394,Cyborg 009 (TV),サイボーグ009,6.81,5076.0,7531,spring,1968.0,"Action, Adventure, Sci-Fi",Shounen
8436,Animentary: Ketsudan,アニメンタリー 決断,6.22,8371.0,11755,spring,1971.0,,
8501,Chibikko Kaijuu Yadamon,ちびっこ怪獣ヤダモン,,19187.0,15923,fall,1967.0,"Comedy, Supernatural",Kids
8520,Biriken,ビリ犬,,18890.0,17022,summer,1988.0,Comedy,Kids
8521,Biriken Nandemo Shoukai,ビリ犬なんでも商会,,16283.0,17415,spring,1989.0,Comedy,Kids
8542,Shin Ace wo Nerae!,新・エースをねらえ!,6.66,5922.0,9642,fall,1978.0,"Drama, Romance, Sports",Shoujo
8553,Time Bokan Series: Time Patroltai Otasukeman,タイムボカンシリーズ タイムパトロール隊 オタスケマン,6.26,8151.0,12206,winter,1980.0,"Action, Adventure, Comedy, Sci-Fi",
8685,Ryuuichi Manga Gekijou Onbu Obake,おんぶおばけ,,18163.0,16306,fall,1972.0,Supernatural,
8763,Hajime Ningen Gyatoruz,はじめ人間ギャートルズ,6.07,9188.0,12900,fall,1974.0,Comedy,
8777,Nobara no Julie,野ばらのジュリー,5.97,9668.0,13035,winter,1979.0,"Adventure, Drama",
8786,Inakappe Taishou,いなかっぺ大将,6.27,8108.0,13146,fall,1970.0,"Comedy, Sports",
8799,Okawari-Boy Starzan-S,OKAWARI-BOY スターザンS,6.06,9225.0,13337,winter,1984.0,"Action, Adventure, Sci-Fi",
8853,Chouriki Robo Galatt,超力ロボ ガラット,6.0,9502.0,12757,fall,1984.0,"Action, Adventure, Comedy, Sci-Fi",
8879,Dolphin Ouji,ドルフィン王子,,16986.0,15670,spring,1965.0,"Action, Adventure, Sci-Fi",Kids
8897,Ganbare! Marine Kid,がんばれ！マリンキッド,5.53,11525.0,15058,fall,1966.0,"Action, Adventure, Sci-Fi",Kids
8899,Kaitei Shounen Marine,海底少年マリン,6.14,8753.0,12991,winter,1969.0,"Action, Adventure, Sci-Fi",Kids
9284,Bakuhatsu Gorou,ばくはつ五郎,5.63,11165.0,14201,spring,1970.0,"Comedy, Sports",
9438,Rainbow Sentai Robin,レインボー戦隊ロビン,5.85,10236.0,13632,spring,1966.0,"Action, Adventure, Sci-Fi",
9520,Zero Tester,ゼロテスター,6.01,9478.0,12621,fall,1973.0,"Action, Adventure, Sci-Fi",
9522,Zero Tester: Chikyuu wo Mamore!,ゼロテスター 地球を守れ!,5.77,10592.0,13558,summer,1974.0,"Action, Adventure, Sci-Fi",
9613,Big X,ビッグX,6.05,9266.0,12086,summer,1964.0,"Action, Sci-Fi",Shounen
9781,Hyouga Senshi Gaislugger,氷河戦士ガイスラッガー,5.72,10809.0,13047,spring,1977.0,"Action, Sci-Fi",
9856,Manga Nihon Emaki,まんが日本絵巻,,19289.0,15646,fall,1977.0,,
9868,Chengyu Donghua Lang,成語動畫廊,,19161.0,17389,,,,Kids
9881,Chou Supercar Gattiger,超スーパーカー ガッタイガー,6.09,9038.0,13365,fall,1977.0,"Action, Sci-Fi",
9883,Osomatsu-kun (1988),おそ松くん,6.74,5487.0,7682,winter,1988.0,Comedy,Shounen
9884,Osomatsu-kun,おそ松くん,6.44,7178.0,9418,winter,1966.0,Comedy,Shounen
9905,Captain (TV),キャプテン,6.35,7639.0,13065,winter,1983.0,Sports,Shounen
